;program;slope AEH50;y-intercept AEH50;slope AEH51;y-intercept AEH51;slope AEI50;y-intercept AEI50;slope AEP51;y-intercept AEP51;slope AEP30;y-intercept AEP30;slope AEL10;y-intercept AEL10
0;20240910.30;1.667486652445734;5.553119262960893;1.46519408167907;5.954736293914489;0.9652611827720677;2.105046855481228;0.7733664586063278;0.7768129791854448;1.0105100219806653;2.594453582478945;1.0509324400867124;2.7793835910334237
1;20240926.22;1.9844076588664492;7.248902546977103;1.246877064156003;3.954297840650144;1.1877534506955363;3.406862132309392;1.2011414819925972;3.489877150593375;1.1182950270467265;3.1163966043951308;1.2053495039914732;3.6345554979937096
2;20250220.25;1.2071444363441888;3.0286656524830993;1.11910502920852;2.5041153382519177;1.1856255473402206;2.7823531119126277;0.9378496086443937;1.2769219151095426;1.038103846593691;2.0418766383233558;1.1897627912937025;2.897932401317837
3;20250604.1;1.174455041568641;3.32994065291917;0.7174224114108481;0.820011357855667;0.9624499420784942;2.0699054030749493;0.7301071443200472;0.6859539405630339;0.9569392748735883;2.2127946140201824;1.022029192820016;2.572785987816237
4;20250605.43;1.2569027868485578;3.909146026822101;0.9039423809390693;1.8213957583777731;0.9453721593184582;1.973527158412234;0.6643693496533617;0.13536371325921628;0.9310516313844146;2.043459333214867;1.011017039198834;2.5187572613104323
